Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Type d'événement;Date de début;Date de fin;Mesures de gestion
2024;Normandie;050;FRD1250218M050420;Interdiction sanitaire;05/09/2024;06/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues la veille
2024;Normandie;050;FRD1250218M050420;Interdiction sanitaire;09/09/2024;11/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues
2024;Normandie;050;FRD1250218M050420;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250218M050425;Interdiction sanitaire;05/09/2024;06/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues la veille
2024;Normandie;050;FRD1250218M050425;Interdiction sanitaire;09/09/2024;11/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues
2024;Normandie;050;FRD1250218M050425;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250218M050432;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250218M050433;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250231M050355;Interdiction sanitaire;20/08/2024;23/08/2024;Interdiction préventive durant la période de grande marée, conformément à la procédure de gestion active définie dans le cadre du profil de vulnérabilité
2024;Normandie;050;FRD1250231M050355;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250231M050360;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250236M050287;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250236M050290;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250236M050292;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250268M050035;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250272M050365;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250272M050370;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250342M050090;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250342M050091;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250402M050220;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250403M050310;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250403M050315;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250412M050270;Interdiction sanitaire;23/08/2024;27/08/2024;Interdiction suite au constat de contamination des eaux
2024;Normandie;050;FRD1250412M050270;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250412M050280;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250417M050040;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250417M050050;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250421M050028;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250421M050030;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250433M050075;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250433M050077;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250433M050080;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250442M050225;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250471M050265;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250479M050015;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250481M050300;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250490M050260;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250496M050483;Interdiction sanitaire;22/08/2024;31/08/2024;Interdiction suite au constat de contamination des eaux
2024;Normandie;050;FRD1250496M050483;Interdiction sanitaire;09/09/2024;12/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues
2024;Normandie;050;FRD1250496M050483;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250496M050485;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250507M050025;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250509M050005;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250517M050010;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250523M050020;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250532M050435;Interdiction sanitaire;05/09/2024;06/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues la veille
2024;Normandie;050;FRD1250532M050435;Interdiction sanitaire;09/09/2024;11/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues
2024;Normandie;050;FRD1250532M050435;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250532M050440;Interdiction sanitaire;05/09/2024;06/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues la veille
2024;Normandie;050;FRD1250532M050440;Interdiction sanitaire;09/09/2024;11/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues
2024;Normandie;050;FRD1250532M050440;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250532M050450;Interdiction sanitaire;05/09/2024;06/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues la veille
2024;Normandie;050;FRD1250532M050450;Interdiction sanitaire;09/09/2024;11/09/2024;Interdiction préventive suite aux fortes précipitations qui se sont abattues
2024;Normandie;050;FRD1250532M050450;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250562M050060;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250576M050210;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250576M050212;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;050;FRD1250585M050235;Saison balnéaire;15/06/2024;15/09/2024;
2024;Normandie;061;FRD1361168D061004;Saison balnéaire;01/07/2024;31/08/2024;
2024;Normandie;061;FRD1361339D061001;Saison balnéaire;01/07/2024;31/08/2024;
2024;Normandie;061;FRD1361491D061002;Saison balnéaire;01/07/2024;31/08/2024;
2024;Normandie;027;FRD2127082D027004;Saison balnéaire;01/06/2024;01/09/2024;
2024;Normandie;027;FRD2127116D027002;Interdiction sanitaire;14/08/2024;01/09/2024;interdiction liée à la présence de cyanobactéries toxinogènes et de cyanotoxines. Fermeture du site jusqu'à la fin de la saison.
2024;Normandie;027;FRD2127116D027002;Saison balnéaire;22/04/2024;01/09/2024;
2024;Normandie;027;FRD2127116D027002;Prolifération de cyanobactéries;12/08/2024;01/09/2024;prolifération de cyanobactéries toxinogènes et dépassement des seuils en anatoxine A et microcystines. Arrêt du CS et fermeture de la baignade jusqu'à la fin de saison.
2024;Normandie;027;FRD2127278D027007;Saison balnéaire;01/06/2024;22/09/2024;
2024;Normandie;027;FRD2127365D027005;Interdiction sanitaire;04/09/2024;04/10/2024;excès de cyanobactéries toxinogènes et de cyanotoxines. Interdiction de la baignade jusqu'au retour à la normale.
2024;Normandie;027;FRD2127365D027005;Saison balnéaire;01/06/2024;15/09/2024;
2024;Normandie;027;FRD2127365D027005;Prolifération de cyanobactéries;02/09/2024;01/10/2024;"prolifération de cyanobactéries toxinogènes (117000 cel/ml) et dépassement du seuil en anatoxine A sur les prélèvements des 2;9;16 et 24 septembre."
2024;Normandie;027;FRD2127701D027001;Saison balnéaire;01/06/2024;15/09/2024;
2024;Normandie;076;FRD2276192M076033;Interdiction sanitaire;05/09/2024;09/09/2024;interdiction préventive de la baignade suite aux pluies importantes du jour. Levée de l'interdiction le 9 septembre.
2024;Normandie;076;FRD2276192M076033;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276192M076036;Interdiction sanitaire;05/09/2024;09/09/2024;interdiction préventive de la baignade suite aux pluies importantes du jour. Levée de l'interdiction le 9 septembre.
2024;Normandie;076;FRD2276192M076036;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276217M076123;Interdiction sanitaire;30/07/2024;31/07/2024;Coupure d’électricité au niveau de la station d’épuration de Dieppe ayant engendré une surverse. nouveau prélèvement le 30/07 avec lecture intermédiaire :OK levée de l'interdiction le 31/07 à 13H30
2024;Normandie;076;FRD2276217M076123;Interdiction sanitaire;05/09/2024;07/09/2024;Interdiction suite à la surverse de la station d'épuration
2024;Normandie;076;FRD2276217M076123;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276217M076126;Interdiction sanitaire;06/09/2024;07/09/2024;Interdiction suite à la forte pluviométrie de la veille
2024;Normandie;076;FRD2276217M076126;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276254M076383;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276259M076313;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276349M076133;Interdiction sanitaire;24/07/2024;25/07/2024;Mauvais résultat du contrôle sanitaire - interdiction de baignade à compter de 10 h - analyse de contrôle le 24/07 avec lecture intermédiaire le 25/07 conforme levée de l'interdiction le 25/07 à 15 h.
2024;Normandie;076;FRD2276349M076133;Interdiction sanitaire;02/08/2024;03/08/2024;Mauvais résultat du contrôle sanitaire - interdiction de baignade à compter de 10 h 30 - analyse de contrôle le 2/08
2024;Normandie;076;FRD2276349M076133;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276351M076463;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276436D076001;Saison balnéaire;25/05/2024;01/09/2024;
2024;Normandie;076;FRD2276515M076163;Interdiction sanitaire;03/08/2024;06/08/2024;Mauvais résultats du contrôle sur 2 prélèvements en semaine 31 Résultats de l'analyse de recontrôle en lecture intermédiaire OK
2024;Normandie;076;FRD2276515M076163;Interdiction sanitaire;02/09/2024;03/09/2024;panache de la Sâane et marquage très foncé de l'eau de baignade après orages dans la nuit de samedi à dimanche. Fermeture temporaire et préventive de la baignade ce lundi.
2024;Normandie;076;FRD2276515M076163;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276552M076453;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276564M076173;Interdiction sanitaire;28/06/2024;29/06/2024;Mauvais résultat bactériologique du prélèvement du 26 juin en raison d’un dysfonctionnement de la station d’épuration du Boug Dun.  Analyse de contrôle le 28/06 avec lecture intermédiaire le 29/06 conforme
2024;Normandie;076;FRD2276564M076173;Interdiction sanitaire;09/08/2024;10/08/2024;Interdiction à partir de 10 h - Mauvais résultat du contrôle sanitaire Levée le 10/08 à 12h - Analyses de contrôle conformes
2024;Normandie;076;FRD2276564M076173;Interdiction sanitaire;01/09/2024;03/09/2024;panache de la Sâane très marqué en provenance de Quiberville, suspicion de problèmes sur les systèmes d'assainissement de Luneray et Veules, présence de matière verdâtre sur la plage. Fermeture de la baignade dimanche 1/09 à partir de 16h.
2024;Normandie;076;FRD2276564M076173;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276595M076413;Interdiction sanitaire;16/07/2024;17/07/2024;fortes précipitations le 15 juillet en soirée - levée de l'interdiction le 17 juillet à 13h selon les éléments du profil de vulnérabilité.
2024;Normandie;076;FRD2276595M076413;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276605M076153;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276613M076263;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276618M076083;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276637M076283;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276655M076213;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276663M076273;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276693M076393;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276705D076003;Saison balnéaire;01/06/2024;01/09/2024;
2024;Normandie;076;FRD2276711M076013;Interdiction sanitaire;05/09/2024;10/09/2024;interdiction préventive de la baignade suite aux pluies importantes du jour
2024;Normandie;076;FRD2276711M076013;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276735M076193;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276736M076253;Saison balnéaire;22/06/2024;08/09/2024;
2024;Normandie;076;FRD2276748D076002;Interdiction sanitaire;29/08/2024;01/09/2024;Microcystines > 0,3 µg/l - fermeture de la baignade jusqu'à la fin de la saison.
2024;Normandie;076;FRD2276748D076002;Saison balnéaire;29/06/2024;01/09/2024;
2024;Normandie;076;FRD2276754M076343;Interdiction sanitaire;02/08/2024;03/08/2024;Mauvais résultat du contrôle sanitaire - interdiction de baignade à compter de 10 h - analyse de contrôle le 2/08
2024;Normandie;076;FRD2276754M076343;Saison balnéaire;22/06/2024;08/09/2024;
2024;Hauts-de-France;059;FRE1159017D059002;Saison balnéaire;01/06/2024;01/09/2024;
2024;Hauts-de-France;059;FRE1159017D059002;Interdiction non sanitaire;22/07/2024;27/07/2024;Fermeture le temps de changer les mesures de gestion de la baignade suite à une noyade.
2024;Hauts-de-France;059;FRE1159107M059001;Interdiction sanitaire;09/09/2024;10/09/2024;suspicion de pollution liée aux fortes pluies des derniers jours
2024;Hauts-de-France;059;FRE1159107M059001;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;059;FRE1159107M059002;Interdiction sanitaire;09/09/2024;10/09/2024;suspicion de pollution liée aux fortes pluies des derniers jours
2024;Hauts-de-France;059;FRE1159107M059002;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;059;FRE1159183M059005;Interdiction sanitaire;09/09/2024;10/09/2024;suspicion de pollution liée aux fortes pluies des derniers jours
2024;Hauts-de-France;059;FRE1159183M059005;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;059;FRE1159183M059005;Pollution à court terme;09/09/2024;10/09/2024;autosurveillance et fermeture préventive de la zone de baignade + étude en cours sur l'optimisation du fonctionnement des wateringues
2024;Hauts-de-France;059;FRE1159183M059006;Interdiction sanitaire;09/09/2024;10/09/2024;suspicion de pollution liée aux fortes pluies des derniers jours
2024;Hauts-de-France;059;FRE1159183M059006;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;059;FRE1159183M059007;Interdiction sanitaire;09/09/2024;10/09/2024;suspicion de pollution liée aux fortes pluies des derniers jours
2024;Hauts-de-France;059;FRE1159183M059007;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;059;FRE1159249D059006;Saison balnéaire;01/07/2024;02/09/2024;
2024;Hauts-de-France;059;FRE1159272M059013;Interdiction sanitaire;20/08/2024;21/08/2024;suspicion de pollution
2024;Hauts-de-France;059;FRE1159272M059013;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;059;FRE1159273M059012;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;059;FRE1159340M059004;Interdiction sanitaire;09/09/2024;10/09/2024;suspicion de pollution d'origine bactériologique suite à de fortes pluies
2024;Hauts-de-France;059;FRE1159340M059004;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;059;FRE1159340M059004;Pollution à court terme;09/09/2024;10/09/2024;autosurveillance et fermeture préventive de la zone de baignade + étude en cours sur l'optimisation du fonctionnement des wateringues
2024;Hauts-de-France;059;FRE1159481D059012;Saison balnéaire;29/06/2024;31/08/2024;
2024;Hauts-de-France;059;FRE1159481D059012;Interdiction non sanitaire;29/06/2024;24/07/2024;Fermeture suite à l'absence de recrutement de MNS
2024;Hauts-de-France;059;FRE1159481D059012;Interdiction non sanitaire;26/07/2024;31/08/2024;Fermeture suite à l'absence de recrutement de MNS
2024;Hauts-de-France;059;FRE1159501D059013;Saison balnéaire;01/07/2024;30/08/2024;
2024;Hauts-de-France;059;FRE1159668M059003;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262025M062130;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262054M062110;Interdiction sanitaire;13/08/2024;14/08/2024;Fermeture suite à 2 NC
2024;Hauts-de-France;062;FRE1262054M062110;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262056M062120;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262065D062100;Saison balnéaire;06/07/2024;01/09/2024;
2024;Hauts-de-France;062;FRE1262108M062270;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;01/07/2024;03/07/2024;fermeture préventive
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;16/07/2024;18/07/2024;fermeture préventive
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;21/07/2024;22/07/2024;fermeture préventive
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;23/07/2024;24/07/2024;fermeture préventive
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;01/08/2024;05/08/2024;"fermeture préventive """"""""""""""""""""""""""""""""risque contamination bactériologique"""""""""""""""""""""""""""""""""
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;13/08/2024;14/08/2024;fermeture préventive
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;17/08/2024;18/08/2024;fermeture préventive
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;06/09/2024;07/09/2024;fermeture préventive
2024;Hauts-de-France;062;FRE1262160M062160;Interdiction sanitaire;09/09/2024;12/09/2024;suspicion de pollution suite aux fortes intempéries
2024;Hauts-de-France;062;FRE1262160M062160;Saison balnéaire;15/06/2024;17/09/2024;
2024;Hauts-de-France;062;FRE1262160M062160;Pollution à court terme;09/09/2024;13/09/2024;fermeture préventive de la zone de baignade et système d'alerte en cas de déversement des ouvrages d'assainissement
2024;Hauts-de-France;062;FRE1262193M062050;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262201M062220;Saison balnéaire;27/04/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262201M062230;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262261M062250;Saison balnéaire;27/04/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262300M062180;Saison balnéaire;15/06/2024;15/09/2024;
2024;Hauts-de-France;062;FRE1262307M062080;Interdiction sanitaire;08/08/2024;11/08/2024;Fermeture suite aux résultats du CS et réouverture après recontrôle
